[09:52:48]  Ini.Free
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeSetDriverVehicle.bpl包下载成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeSetDriverVehicle.bpl.bak包重命名成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exestation.bpl包下载成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exestation.bpl.bak包重命名成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exestationacreport.apt文件下载成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exestationacreport_old.apt文件下载成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeStationBalanceReport.bpl包下载成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeStationBalanceReport.bpl.bak包重命名成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exestationpriceacreport.apt文件下载成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exestationpriceacreport_old.apt文件下载成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeStationUnitBalance.bpl文件下载成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketCancel.bpl包下载成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketCancel.bpl.bak包重命名成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketChargeoff.bpl包下载成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketChargeoff.bpl.bak包重命名成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketdeliver.bpl包下载成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketdeliver.bpl.bak包重命名成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketmixcheck.bpl包下载成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketmixcheck.bpl.bak包重命名成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketoutlet.bpl包下载成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketoutlet.bpl.bak包重命名成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketoutletsPrice.bpl包下载成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketoutletsPrice.bpl.bak包重命名成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketoutletsSellReport.bpl包下载成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketoutletsSellReport.bpl.bak包重命名成功...
[09:55:39] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketoutletStr.bpl文件下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketPriceItem.bpl包下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketPriceItem.bpl.bak包重命名成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketQuery.bpl包下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketQuery.bpl.bak包重命名成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketReturn.bpl包下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketReturn.bpl.bak包重命名成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketReturnRateCfg.bpl包下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketReturnRateCfg.bpl.bak包重命名成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketSale.bpl文件下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketSaleQry.bpl包下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketSaleQry.bpl.bak包重命名成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketSellerSumReport.apt文件下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketSellerSumReport.bpl文件下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketsellIncomeReport.bpl包下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketsellIncomeReport.bpl.bak包重命名成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketsellprint.bpl包下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketsellprint.bpl.bak包重命名成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketturnover.bpl包下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketturnover.bpl.bak包重命名成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeticketturnoverdetail.apt文件下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketTurnOverOther.bpl文件下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTickettype.bpl包下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTickettype.bpl.bak包重命名成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeTicketUseDetail.bpl文件下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeUnitRouteVehicleRpt.bpl包下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeUnitRouteVehicleRpt.bpl.bak包重命名成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeUnRegister.bat文件下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeUser.bpl包下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeUser.bpl.bak包重命名成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeVehicle.bpl包下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeVehicle.bpl.bak包重命名成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeVehicleDistanceActive.bpl包下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeVehicleDistanceActive.bpl.bak包重命名成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeVehiclepark.bpl包下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeVehiclepark.bpl.bak包重命名成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeVehicleReportStatus.bpl包下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeVehicleReportStatus.bpl.bak包重命名成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeVehicleRouteSetting.bpl文件下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeVehicleseatplan.bpl包下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeVehicleseatplan.bpl.bak包重命名成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeversion.txt文件下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeVipRecharge.bpl包下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeVipRecharge.bpl.bak包重命名成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeWinSkinD2010.bpl包下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeWinSkinD2010.bpl.bak包重命名成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exezkf.bpl文件下载成功...
[09:55:40] D:\newgit\nova\5.041_fix\client\nova\BIN\AutoUpdate.exeZKFinger.rar文件下载成功...
[09:55:42]  Ini.Free
[15:38:00]  Ini.Free
[16:47:32]  该用户退出失败：灾难性故障
[17:41:05]  Ini.Free
[18:25:32]  Ini.Free
[18:28:08]  1\dsTicketBuffer.DataSet.RecordCount=1
[18:28:08]  2\dsTicketBuffer.DataSet.RecordCount=1
[18:28:08]  3\dsTicketBuffer.DataSet.RecordCount=1
[18:29:48]  1\dsTicketBuffer.DataSet.RecordCount=1
[18:29:48]  2\dsTicketBuffer.DataSet.RecordCount=1
[18:29:48]  3\dsTicketBuffer.DataSet.RecordCount=1
